profile_index,level_index,latitude,longitude,julian_time,pressure,temperature,salinity,date
34,21,-9.278,51.532,2003-10-17 09:25:03.999999744,189.39999389648438,14.39900016784668,35.077999114990234,2003-10-17 09:25:03.999999744
34,22,-9.278,51.532,2003-10-17 09:25:03.999999744,209.3000030517578,13.916999816894531,35.108001708984375,2003-10-17 09:25:03.999999744
34,23,-9.278,51.532,2003-10-17 09:25:03.999999744,229.3000030517578,13.420999526977539,35.095001220703125,2003-10-17 09:25:03.999999744
34,24,-9.278,51.532,2003-10-17 09:25:03.999999744,249.60000610351562,12.281000137329102,35.04399871826172,2003-10-17 09:25:03.999999744
34,25,-9.278,51.532,2003-10-17 09:25:03.999999744,299.3999938964844,11.227999687194824,34.965999603271484,2003-10-17 09:25:03.999999744
34,26,-9.278,51.532,2003-10-17 09:25:03.999999744,348.8999938964844,10.576000213623047,34.90599822998047,2003-10-17 09:25:03.999999744
34,27,-9.278,51.532,2003-10-17 09:25:03.999999744,399.3999938964844,10.131999969482422,34.867000579833984,2003-10-17 09:25:03.999999744
34,28,-9.278,51.532,2003-10-17 09:25:03.999999744,449.29998779296875,9.644000053405762,34.827999114990234,2003-10-17 09:25:03.999999744
34,29,-9.278,51.532,2003-10-17 09:25:03.999999744,499.1000061035156,9.402999877929688,34.81399917602539,2003-10-17 09:25:03.999999744
34,30,-9.278,51.532,2003-10-17 09:25:03.999999744,599.2000122070312,8.789999961853027,34.784000396728516,2003-10-17 09:25:03.999999744
34,31,-9.278,51.532,2003-10-17 09:25:03.999999744,699.4000244140625,7.646999835968018,34.762001037597656,2003-10-17 09:25:03.999999744
34,32,-9.278,51.532,2003-10-17 09:25:03.999999744,799.4000244140625,6.738999843597412,34.74700164794922,2003-10-17 09:25:03.999999744
34,33,-9.278,51.532,2003-10-17 09:25:03.999999744,899.0999755859375,6.271999835968018,34.74700164794922,2003-10-17 09:25:03.999999744
34,34,-9.278,51.532,2003-10-17 09:25:03.999999744,999.0999755859375,5.590000152587891,34.73099899291992,2003-10-17 09:25:03.999999744
34,35,-9.278,51.532,2003-10-17 09:25:03.999999744,1099.5999755859375,5.224999904632568,34.74599838256836,2003-10-17 09:25:03.999999744
34,36,-9.278,51.532,2003-10-17 09:25:03.999999744,1199.300048828125,4.806000232696533,34.73099899291992,2003-10-17 09:25:03.999999744
34,37,-9.278,51.532,2003-10-17 09:25:03.999999744,1299.300048828125,4.250999927520752,34.720001220703125,2003-10-17 09:25:03.999999744
